Transaction_ID,Date,Customer_ID,Age,Gender,Category,Price_USD,Quantity,Total_Spend_USD,Discount_Pct,Payment_Method,Rating,Is_Repeat_Customer
TXN-10664,2025-01-29 02:00:00,CUST-7358,59,Female,Fashion,77.19,2,154.38,5,UPI/NetBanking,4.0,0
TXN-10665,2025-01-29 03:00:00,CUST-7569,68,Female,Electronics,36.07,2,72.14,5,Credit Card,3.4,1
TXN-10666,2025-01-29 04:00:00,CUST-7178,41,Male,Electronics,133.39,3,400.17,5,UPI/NetBanking,3.2,1
TXN-10667,2025-01-29 05:00:00,CUST-8660,41,Female,Fashion,55.96,2,111.92,5,Credit Card,4.4,1
TXN-10668,2025-01-29 06:00:00,CUST-5825,50,Female,Electronics,42.5,2,85.0,0,Credit Card,4.3,0
TXN-10669,2025-01-29 07:00:00,CUST-5959,67,Female,Electronics,118.95,2,237.9,25,PayPal,4.6,1
TXN-10670,2025-01-29 08:00:00,CUST-1139,36,Female,Beauty,58.96,4,235.84,15,PayPal,,1
TXN-10671,2025-01-29 09:00:00,CUST-3445,32,Male,Home & Kitchen,69.68,5,348.4,10,UPI/NetBanking,4.5,0
TXN-10672,2025-01-29 10:00:00,CUST-4077,62,Male,Fashion,177.94,1,177.94,5,UPI/NetBanking,3.6,1
TXN-10673,2025-01-29 11:00:00,CUST-1158,60,Female,Fashion,61.18,4,244.72,15,PayPal,3.4,0
TXN-10674,2025-01-29 12:00:00,CUST-3279,39,Female,Beauty,223.3,5,1116.5,20,COD,3.7,0
TXN-10675,2025-01-29 13:00:00,CUST-9757,48,Male,Home & Kitchen,66.05,3,198.15,0,Credit Card,5.0,1
TXN-10676,2025-01-29 14:00:00,CUST-4058,42,Male,Electronics,106.59,1,106.59,5,UPI/NetBanking,,0
TXN-10677,2025-01-29 15:00:00,CUST-7731,25,Male,Fashion,130.53,4,522.12,25,Debit Card,4.4,0
TXN-10678,2025-01-29 16:00:00,CUST-8081,60,Male,Home & Kitchen,252.95,5,1264.75,0,PayPal,4.8,1
TXN-10679,2025-01-29 17:00:00,CUST-7541,33,Female,Sports,194.69,4,778.76,5,Credit Card,5.0,1
TXN-10680,2025-01-29 18:00:00,CUST-8476,63,Female,Fashion,162.39,2,324.78,5,Credit Card,3.6,1
TXN-10681,2025-01-29 19:00:00,CUST-2565,20,Male,Beauty,42.19,5,210.95,0,COD,4.5,1
TXN-10682,2025-01-29 20:00:00,CUST-4559,44,Non-Binary,Home & Kitchen,470.91,1,470.91,15,UPI/NetBanking,3.8,0
TXN-10683,2025-01-29 21:00:00,CUST-1731,22,Female,Home & Kitchen,67.68,3,203.04,15,Debit Card,4.4,0
TXN-10684,2025-01-29 22:00:00,CUST-2878,26,Male,Home & Kitchen,71.37,1,71.37,0,PayPal,3.5,0
TXN-10685,2025-01-29 23:00:00,CUST-3643,19,Female,Electronics,26.27,4,105.08,0,PayPal,,0
TXN-10686,2025-01-30 00:00:00,CUST-8219,31,Female,Beauty,79.59,4,318.36,10,Debit Card,4.5,1
TXN-10687,2025-01-30 01:00:00,CUST-2684,37,Male,Home & Kitchen,19.24,4,76.96,15,COD,4.2,1
TXN-10688,2025-01-30 02:00:00,CUST-1238,30,Female,Electronics,285.98,1,285.98,15,Debit Card,4.5,0
TXN-10689,2025-01-30 03:00:00,CUST-7810,70,Male,Home & Kitchen,32.86,2,65.72,20,UPI/NetBanking,4.2,0
TXN-10690,2025-01-30 04:00:00,CUST-1245,38,Male,Electronics,36.13,3,108.39,10,UPI/NetBanking,4.5,0
TXN-10691,2025-01-30 05:00:00,CUST-5940,49,Non-Binary,Electronics,80.3,5,401.5,0,COD,5.0,1
TXN-10692,2025-01-30 06:00:00,CUST-3177,58,Female,Home & Kitchen,339.5,4,1358.0,0,Credit Card,4.1,1
TXN-10693,2025-01-30 07:00:00,CUST-9372,32,Female,Home & Kitchen,16.14,1,16.14,10,Debit Card,4.1,1
TXN-10694,2025-01-30 08:00:00,CUST-1981,49,Male,Electronics,34.43,1,34.43,0,PayPal,3.0,1
TXN-10695,2025-01-30 09:00:00,CUST-6385,38,Female,Beauty,77.54,4,310.16,10,Credit Card,,1
TXN-10696,2025-01-30 10:00:00,CUST-6427,31,Female,Sports,107.96,2,215.92,15,PayPal,4.8,0
TXN-10697,2025-01-30 11:00:00,CUST-1099,49,Male,Electronics,100.52,2,201.04,20,Credit Card,3.6,1
TXN-10698,2025-01-30 12:00:00,CUST-4348,23,Male,Fashion,30.24,2,60.48,0,Credit Card,4.0,1
TXN-10699,2025-01-30 13:00:00,CUST-5454,48,Male,Sports,58.17,2,116.34,5,UPI/NetBanking,4.9,1
TXN-10700,2025-01-30 14:00:00,CUST-3553,68,Female,Beauty,62.39,1,62.39,15,COD,4.8,0
TXN-10701,2025-01-30 15:00:00,CUST-8596,36,Male,Home & Kitchen,21.35,2,42.7,15,Credit Card,5.0,0
TXN-10702,2025-01-30 16:00:00,CUST-9203,41,Female,Sports,254.54,3,763.62,5,Credit Card,5.0,1
TXN-10703,2025-01-30 17:00:00,CUST-3039,54,Male,Beauty,282.65,3,847.95,10,UPI/NetBanking,4.8,1
TXN-10704,2025-01-30 18:00:00,CUST-7313,65,Male,Fashion,231.26,3,693.78,10,PayPal,3.9,1
TXN-10705,2025-01-30 19:00:00,CUST-3414,56,Female,Home & Kitchen,29.96,1,29.96,15,UPI/NetBanking,3.8,0
TXN-10706,2025-01-30 20:00:00,CUST-2316,30,Female,Electronics,62.31,3,186.93,10,UPI/NetBanking,3.2,1
TXN-10707,2025-01-30 21:00:00,CUST-2456,54,Female,Fashion,28.09,2,56.18,20,UPI/NetBanking,3.6,1
TXN-10708,2025-01-30 22:00:00,CUST-9056,,Male,Home & Kitchen,78.27,3,234.81,15,Credit Card,4.1,0
TXN-10709,2025-01-30 23:00:00,CUST-2806,70,Male,Electronics,132.81,2,265.62,0,COD,3.8,1
TXN-10710,2025-01-31 00:00:00,CUST-2789,28,Male,Electronics,26.32,1,26.32,5,UPI/NetBanking,4.0,0
TXN-10711,2025-01-31 01:00:00,CUST-1118,68,Non-Binary,Electronics,77.8,1,77.8,5,UPI/NetBanking,3.9,0
TXN-10712,2025-01-31 02:00:00,CUST-8961,39,Female,Fashion,112.35,3,337.05,25,Debit Card,3.9,0
TXN-10713,2025-01-31 03:00:00,CUST-6833,69,Male,Fashion,116.86,2,233.72,0,Credit Card,3.6,1
TXN-10714,2025-01-31 04:00:00,CUST-5072,57,Female,Beauty,76.49,2,152.98,0,UPI/NetBanking,3.8,1
TXN-10715,2025-01-31 05:00:00,CUST-6333,32,Female,Fashion,95.6,1,95.6,5,COD,5.0,1
TXN-10716,2025-01-31 06:00:00,CUST-2645,36,Female,Home & Kitchen,188.33,5,941.65,15,PayPal,3.9,1
TXN-10717,2025-01-31 07:00:00,CUST-9990,47,Male,Fashion,25.45,5,127.25,0,Credit Card,4.2,1
TXN-10718,2025-01-31 08:00:00,CUST-2465,63,Male,Sports,48.6,4,194.4,15,Credit Card,2.7,0
TXN-10719,2025-01-31 09:00:00,CUST-3224,58,Female,Electronics,115.04,2,230.08,20,PayPal,4.4,1
TXN-10720,2025-01-31 10:00:00,CUST-7176,65,Female,Fashion,102.34,5,511.7,25,UPI/NetBanking,4.2,0
TXN-10721,2025-01-31 11:00:00,CUST-6574,30,Female,Electronics,53.97,3,161.91,25,UPI/NetBanking,,0
TXN-10722,2025-01-31 12:00:00,CUST-9775,42,Non-Binary,Fashion,53.6,2,107.2,10,UPI/NetBanking,4.8,0
TXN-10723,2025-01-31 13:00:00,CUST-9819,38,Male,Sports,169.3,4,677.2,10,Credit Card,4.2,1
TXN-10724,2025-01-31 14:00:00,CUST-1562,37,Female,Home & Kitchen,42.15,5,210.75,5,Debit Card,2.8,1
TXN-10725,2025-01-31 15:00:00,CUST-7171,69,Male,Beauty,35.1,2,70.2,15,Credit Card,4.5,0
TXN-10726,2025-01-31 16:00:00,CUST-3608,53,Male,Fashion,69.52,3,208.56,15,UPI/NetBanking,4.9,0
TXN-10727,2025-01-31 17:00:00,CUST-4196,53,Male,Electronics,133.61,5,668.05,20,Credit Card,3.9,1
TXN-10728,2025-01-31 18:00:00,CUST-8239,36,Female,Electronics,153.68,2,307.36,15,Credit Card,5.0,1
TXN-10729,2025-01-31 19:00:00,CUST-3418,45,Female,Electronics,19.93,3,59.79,25,Credit Card,5.0,1
TXN-10730,2025-01-31 20:00:00,CUST-3434,43,Male,Electronics,57.95,3,173.85,10,COD,4.1,0
TXN-10731,2025-01-31 21:00:00,CUST-2468,70,Female,Electronics,105.01,3,315.03,0,Credit Card,3.2,0
TXN-10732,2025-01-31 22:00:00,CUST-8856,65,Male,Home & Kitchen,56.18,4,224.72,0,Credit Card,3.0,1
TXN-10733,2025-01-31 23:00:00,CUST-9806,70,Female,Fashion,159.57,5,797.85,5,UPI/NetBanking,3.9,0
TXN-10734,2025-02-01 00:00:00,CUST-4399,25,Male,Home & Kitchen,31.86,5,159.3,5,Credit Card,3.0,1
TXN-10735,2025-02-01 01:00:00,CUST-3641,34,Female,Electronics,347.22,5,1736.1,0,COD,5.0,0
TXN-10736,2025-02-01 02:00:00,CUST-1756,51,Female,Electronics,79.92,2,159.84,10,PayPal,4.1,1
TXN-10737,2025-02-01 03:00:00,CUST-6769,50,Male,Electronics,160.65,2,321.3,0,Credit Card,4.3,1
TXN-10738,2025-02-01 04:00:00,CUST-6882,64,Female,Electronics,40.02,4,160.08,10,Credit Card,4.6,1
TXN-10739,2025-02-01 05:00:00,CUST-7968,27,Female,Electronics,127.14,2,254.28,15,UPI/NetBanking,3.8,1
TXN-10740,2025-02-01 06:00:00,CUST-6183,45,Male,Sports,39.17,3,117.51,0,Credit Card,4.2,0
TXN-10741,2025-02-01 07:00:00,CUST-2457,39,Female,Electronics,151.0,3,453.0,0,UPI/NetBanking,4.0,1
TXN-10742,2025-02-01 08:00:00,CUST-3879,37,Female,Beauty,23.54,3,70.62,15,Debit Card,4.4,1
TXN-10743,2025-02-01 09:00:00,CUST-1785,66,Male,Fashion,129.93,5,649.65,10,Debit Card,3.7,1
TXN-10744,2025-02-01 10:00:00,CUST-3547,27,Male,Home & Kitchen,19.62,3,58.86,15,Credit Card,3.9,1
TXN-10745,2025-02-01 11:00:00,CUST-3999,40,Female,Fashion,42.43,4,169.72,10,PayPal,4.3,0
TXN-10746,2025-02-01 12:00:00,CUST-6007,38,Female,Home & Kitchen,21.78,2,43.56,20,Credit Card,5.0,1
TXN-10747,2025-02-01 13:00:00,CUST-9074,18,Non-Binary,Fashion,75.41,2,150.82,5,UPI/NetBanking,5.0,1
TXN-10748,2025-02-01 14:00:00,CUST-4115,65,Male,Fashion,79.96,3,239.88,0,PayPal,3.5,1
TXN-10749,2025-02-01 15:00:00,CUST-9652,20,Female,Sports,110.41,5,552.05,20,Credit Card,4.6,0
TXN-10750,2025-02-01 16:00:00,CUST-9118,41,Non-Binary,Fashion,111.6,5,558.0,20,Debit Card,4.7,1
TXN-10751,2025-02-01 17:00:00,CUST-5337,65,Female,Fashion,233.0,5,1165.0,15,Credit Card,3.6,0
TXN-10752,2025-02-01 18:00:00,CUST-8542,40,Male,Fashion,123.94,4,495.76,5,Credit Card,3.7,0
TXN-10753,2025-02-01 19:00:00,CUST-9426,44,Male,Fashion,29.38,3,88.14,0,UPI/NetBanking,3.8,1
TXN-10754,2025-02-01 20:00:00,CUST-2780,60,Female,Electronics,52.11,4,208.44,0,Debit Card,4.4,0
TXN-10755,2025-02-01 21:00:00,CUST-5667,43,Male,Fashion,17.73,2,35.46,20,COD,4.8,1
TXN-10756,2025-02-01 22:00:00,CUST-3087,66,Female,Fashion,125.04,4,500.16,0,COD,4.8,0
TXN-10757,2025-02-01 23:00:00,CUST-6638,67,Female,Electronics,165.53,4,662.12,25,PayPal,4.0,1
TXN-10758,2025-02-02 00:00:00,CUST-5059,64,Female,Electronics,138.72,3,416.16,25,Credit Card,5.0,0
TXN-10759,2025-02-02 01:00:00,CUST-2688,50,Female,Electronics,179.06,2,358.12,0,Credit Card,5.0,1
TXN-10760,2025-02-02 02:00:00,CUST-4270,21,Male,Fashion,117.38,2,234.76,0,UPI/NetBanking,4.1,1
TXN-10761,2025-02-02 03:00:00,CUST-1846,35,Male,Sports,120.69,2,241.38,5,Credit Card,5.0,0
TXN-10762,2025-02-02 04:00:00,CUST-8734,56,Male,Electronics,266.84,3,800.52,5,Credit Card,4.6,1
TXN-10763,2025-02-02 05:00:00,CUST-3134,65,Female,Home & Kitchen,90.56,5,452.8,5,PayPal,3.1,0
TXN-10764,2025-02-02 06:00:00,CUST-2971,59,Female,Electronics,65.16,1,65.16,0,UPI/NetBanking,5.0,1
TXN-10765,2025-02-02 07:00:00,CUST-4309,27,Male,Electronics,82.97,3,248.91,20,PayPal,3.6,0
TXN-10766,2025-02-02 08:00:00,CUST-2923,22,Female,Fashion,273.9,1,273.9,0,Credit Card,4.0,0
TXN-10767,2025-02-02 09:00:00,CUST-1996,62,Male,Beauty,73.08,5,365.4,20,COD,4.2,1
TXN-10768,2025-02-02 10:00:00,CUST-7567,31,Male,Electronics,35.88,1,35.88,20,PayPal,3.5,1
TXN-10769,2025-02-02 11:00:00,CUST-9602,32,Male,Electronics,25.78,2,51.56,0,Credit Card,5.0,1
TXN-10770,2025-02-02 12:00:00,CUST-5430,21,Female,Electronics,162.38,5,811.9,0,UPI/NetBanking,5.0,1
TXN-10771,2025-02-02 13:00:00,CUST-6317,63,Female,Electronics,27.19,5,135.95,0,COD,4.9,1
TXN-10772,2025-02-02 14:00:00,CUST-5582,19,Female,Sports,143.0,5,715.0,0,PayPal,4.2,1
TXN-10773,2025-02-02 15:00:00,CUST-4377,32,Male,Electronics,99.47,4,397.88,0,Credit Card,3.2,0
TXN-10774,2025-02-02 16:00:00,CUST-3973,70,Female,Electronics,72.32,2,144.64,10,Credit Card,5.0,0
TXN-10775,2025-02-02 17:00:00,CUST-7458,30,Male,Electronics,38.92,4,155.68,0,UPI/NetBanking,4.5,0
TXN-10776,2025-02-02 18:00:00,CUST-1339,18,Female,Home & Kitchen,18.8,2,37.6,15,Credit Card,3.3,1
TXN-10777,2025-02-02 19:00:00,CUST-1153,24,Female,Beauty,177.81,1,177.81,0,UPI/NetBanking,3.8,0
TXN-10778,2025-02-02 20:00:00,CUST-3531,52,Female,Home & Kitchen,26.16,1,26.16,0,Credit Card,4.3,1
TXN-10779,2025-02-02 21:00:00,CUST-3323,,Male,Electronics,56.37,3,169.11,10,Credit Card,3.1,1
TXN-10780,2025-02-02 22:00:00,CUST-2841,25,Male,Sports,43.14,1,43.14,10,Credit Card,5.0,1
TXN-10781,2025-02-02 23:00:00,CUST-1710,29,Male,Fashion,32.01,4,128.04,0,PayPal,4.5,0
TXN-10782,2025-02-03 00:00:00,CUST-9179,34,Female,Home & Kitchen,21.75,1,21.75,20,COD,3.6,0
TXN-10783,2025-02-03 01:00:00,CUST-3421,64,Female,Sports,158.27,1,158.27,10,COD,5.0,0
TXN-10784,2025-02-03 02:00:00,CUST-7308,49,Male,Home & Kitchen,60.42,3,181.26,0,COD,5.0,0
TXN-10785,2025-02-03 03:00:00,CUST-9144,49,Female,Beauty,56.27,5,281.35,15,UPI/NetBanking,4.4,0
TXN-10786,2025-02-03 04:00:00,CUST-6926,,Non-Binary,Electronics,84.47,2,168.94,20,Credit Card,3.7,1
TXN-10787,2025-02-03 05:00:00,CUST-3283,27,Female,Home & Kitchen,242.68,4,970.72,0,Debit Card,5.0,1
TXN-10788,2025-02-03 06:00:00,CUST-7184,62,Non-Binary,Fashion,117.74,5,588.7,0,Debit Card,5.0,0
TXN-10789,2025-02-03 07:00:00,CUST-6984,33,Male,Home & Kitchen,157.84,2,315.68,15,UPI/NetBanking,2.5,1
TXN-10790,2025-02-03 08:00:00,CUST-6526,59,Female,Electronics,29.4,1,29.4,10,Credit Card,3.9,0
TXN-10791,2025-02-03 09:00:00,CUST-7940,47,Female,Beauty,228.79,5,1143.95,5,Credit Card,4.2,0
TXN-10792,2025-02-03 10:00:00,CUST-3050,43,Female,Electronics,32.25,5,161.25,10,Credit Card,4.5,1
TXN-10793,2025-02-03 11:00:00,CUST-7637,28,Male,Fashion,61.92,3,185.76,0,Credit Card,4.3,0
TXN-10794,2025-02-03 12:00:00,CUST-9873,31,Female,Beauty,46.43,5,232.15,0,COD,4.1,0
TXN-10795,2025-02-03 13:00:00,CUST-1735,68,Female,Electronics,23.32,3,69.96,0,UPI/NetBanking,3.8,1
TXN-10796,2025-02-03 14:00:00,CUST-6830,62,Female,Fashion,207.8,5,1039.0,0,Debit Card,4.5,1
TXN-10797,2025-02-03 15:00:00,CUST-7260,20,Male,Electronics,67.87,1,67.87,25,Credit Card,4.0,1
TXN-10798,2025-02-03 16:00:00,CUST-9218,64,Female,Fashion,139.42,4,557.68,15,Credit Card,3.8,1
TXN-10799,2025-02-03 17:00:00,CUST-8059,63,Female,Fashion,34.91,5,174.55,10,COD,4.5,0
TXN-10800,2025-02-03 18:00:00,CUST-6071,69,Female,Electronics,23.4,3,70.2,0,Credit Card,4.2,1
TXN-10801,2025-02-03 19:00:00,CUST-6789,29,Female,Fashion,378.71,3,1136.13,15,UPI/NetBanking,5.0,1
TXN-10802,2025-02-03 20:00:00,CUST-6955,43,Male,Home & Kitchen,112.01,4,448.04,5,Debit Card,3.5,0
TXN-10803,2025-02-03 21:00:00,CUST-7769,34,Female,Sports,18.71,1,18.71,15,Credit Card,5.0,0
TXN-10804,2025-02-03 22:00:00,CUST-3592,22,Male,Beauty,109.02,3,327.06,5,UPI/NetBanking,4.3,1
TXN-10805,2025-02-03 23:00:00,CUST-2406,24,Female,Sports,139.27,2,278.54,5,Credit Card,3.8,1
TXN-10806,2025-02-04 00:00:00,CUST-2873,20,Female,Sports,28.37,2,56.74,5,Credit Card,3.9,0
TXN-10807,2025-02-04 01:00:00,CUST-6922,48,Male,Electronics,16.97,4,67.88,0,UPI/NetBanking,4.8,0
TXN-10808,2025-02-04 02:00:00,CUST-8396,51,Male,Beauty,32.29,1,32.29,0,COD,4.5,1
TXN-10809,2025-02-04 03:00:00,CUST-3695,44,Female,Fashion,145.2,4,580.8,5,PayPal,5.0,1
TXN-10810,2025-02-04 04:00:00,CUST-2274,55,Female,Fashion,380.1,3,1140.3,0,Debit Card,4.3,1
TXN-10811,2025-02-04 05:00:00,CUST-6184,61,Male,Fashion,15.31,4,61.24,20,Debit Card,3.6,0
TXN-10812,2025-02-04 06:00:00,CUST-4074,52,Female,Home & Kitchen,35.7,2,71.4,25,COD,3.5,0
TXN-10813,2025-02-04 07:00:00,CUST-6960,,Female,Fashion,186.97,4,747.88,10,UPI/NetBanking,3.7,1
TXN-10814,2025-02-04 08:00:00,CUST-6502,29,Male,Fashion,83.39,2,166.78,10,UPI/NetBanking,4.9,1
TXN-10815,2025-02-04 09:00:00,CUST-8167,62,Female,Sports,180.32,1,180.32,15,Credit Card,3.7,1
TXN-10816,2025-02-04 10:00:00,CUST-9924,46,Female,Beauty,108.65,4,434.6,0,PayPal,3.7,0
TXN-10817,2025-02-04 11:00:00,CUST-8693,40,Non-Binary,Sports,60.27,4,241.08,0,UPI/NetBanking,3.9,0
TXN-10818,2025-02-04 12:00:00,CUST-7794,18,Female,Fashion,16.33,2,32.66,15,Debit Card,5.0,1
TXN-10819,2025-02-04 13:00:00,CUST-6201,54,Non-Binary,Electronics,323.57,2,647.14,10,UPI/NetBanking,4.9,1
TXN-10820,2025-02-04 14:00:00,CUST-7396,29,Male,Fashion,29.66,2,59.32,0,Debit Card,3.9,1
TXN-10821,2025-02-04 15:00:00,CUST-7422,58,Female,Beauty,29.72,3,89.16,0,Credit Card,3.6,0
TXN-10822,2025-02-04 16:00:00,CUST-9907,23,Female,Electronics,127.62,4,510.48,10,PayPal,3.5,1
TXN-10823,2025-02-04 17:00:00,CUST-4633,52,Female,Home & Kitchen,154.87,4,619.48,15,PayPal,5.0,1
TXN-10824,2025-02-04 18:00:00,CUST-2694,56,Male,Electronics,40.82,2,81.64,0,UPI/NetBanking,3.8,1
TXN-10825,2025-02-04 19:00:00,CUST-7402,68,Male,Electronics,286.96,1,286.96,0,UPI/NetBanking,3.7,0
TXN-10826,2025-02-04 20:00:00,CUST-5894,,Male,Home & Kitchen,94.31,1,94.31,0,Credit Card,3.6,1
TXN-10827,2025-02-04 21:00:00,CUST-9953,,Female,Electronics,26.02,5,130.1,0,Credit Card,5.0,0
TXN-10828,2025-02-04 22:00:00,CUST-4554,26,Male,Home & Kitchen,253.92,3,761.76,0,Credit Card,5.0,1
TXN-10829,2025-02-04 23:00:00,CUST-5822,69,Female,Fashion,58.41,2,116.82,0,Credit Card,3.8,0
TXN-10830,2025-02-05 00:00:00,CUST-6105,31,Female,Fashion,197.27,4,789.08,10,Credit Card,2.4,0
TXN-10831,2025-02-05 01:00:00,CUST-7275,54,Male,Beauty,160.45,4,641.8,0,Credit Card,3.7,1
TXN-10832,2025-02-05 02:00:00,CUST-9691,19,Male,Beauty,62.69,2,125.38,5,Credit Card,3.9,0
TXN-10833,2025-02-05 03:00:00,CUST-6151,38,Female,Home & Kitchen,35.44,5,177.2,15,Debit Card,3.5,1
TXN-10834,2025-02-05 04:00:00,CUST-2686,63,Female,Beauty,182.07,1,182.07,10,UPI/NetBanking,4.8,1
TXN-10835,2025-02-05 05:00:00,CUST-6244,21,Female,Fashion,408.68,4,1634.72,0,UPI/NetBanking,3.8,0
TXN-10836,2025-02-05 06:00:00,CUST-1292,54,Non-Binary,Sports,43.44,4,173.76,0,UPI/NetBanking,3.9,0
TXN-10837,2025-02-05 07:00:00,CUST-1266,24,Female,Fashion,45.44,3,136.32,15,UPI/NetBanking,3.8,0
TXN-10838,2025-02-05 08:00:00,CUST-8447,59,Non-Binary,Electronics,54.8,5,274.0,0,Credit Card,5.0,0
TXN-10839,2025-02-05 09:00:00,CUST-6289,64,Male,Electronics,33.03,3,99.09,15,UPI/NetBanking,,1
TXN-10840,2025-02-05 10:00:00,CUST-1860,68,Male,Electronics,45.84,3,137.52,5,UPI/NetBanking,4.1,0
TXN-10841,2025-02-05 11:00:00,CUST-8548,38,Female,Beauty,200.93,4,803.72,10,PayPal,4.6,0
TXN-10842,2025-02-05 12:00:00,CUST-8830,35,Male,Home & Kitchen,36.76,3,110.28,15,PayPal,4.5,1
TXN-10843,2025-02-05 13:00:00,CUST-4373,22,Non-Binary,Electronics,16.12,2,32.24,5,UPI/NetBanking,3.8,0
TXN-10844,2025-02-05 14:00:00,CUST-9644,38,Female,Fashion,66.44,2,132.88,15,Credit Card,4.8,1
TXN-10845,2025-02-05 15:00:00,CUST-9412,43,Male,Electronics,30.25,3,90.75,25,UPI/NetBanking,3.9,1
TXN-10846,2025-02-05 16:00:00,CUST-2755,33,Male,Fashion,41.37,4,165.48,10,UPI/NetBanking,4.5,1
TXN-10847,2025-02-05 17:00:00,CUST-3467,45,Female,Electronics,42.05,1,42.05,0,UPI/NetBanking,4.1,0
TXN-10848,2025-02-05 18:00:00,CUST-4103,56,Male,Home & Kitchen,77.14,1,77.14,10,UPI/NetBanking,4.2,0
TXN-10849,2025-02-05 19:00:00,CUST-5361,52,Male,Electronics,97.29,4,389.16,5,Credit Card,4.4,1
TXN-10850,2025-02-05 20:00:00,CUST-5395,28,Female,Fashion,43.87,5,219.35,0,Credit Card,5.0,1
TXN-10851,2025-02-05 21:00:00,CUST-4909,61,Male,Electronics,210.61,2,421.22,25,PayPal,3.7,0
TXN-10852,2025-02-05 22:00:00,CUST-5322,28,Female,Beauty,91.62,4,366.48,10,UPI/NetBanking,5.0,1
TXN-10853,2025-02-05 23:00:00,CUST-5762,51,Female,Beauty,141.89,1,141.89,5,PayPal,5.0,1
TXN-10854,2025-02-06 00:00:00,CUST-9940,49,Male,Fashion,164.5,3,493.5,15,Debit Card,5.0,1
TXN-10855,2025-02-06 01:00:00,CUST-2847,51,Female,Electronics,341.92,2,683.84,10,Credit Card,3.0,0
TXN-10856,2025-02-06 02:00:00,CUST-8056,65,Male,Sports,55.33,1,55.33,25,Debit Card,4.8,1
TXN-10857,2025-02-06 03:00:00,CUST-9632,61,Male,Fashion,90.61,3,271.83,5,Credit Card,3.7,0
TXN-10858,2025-02-06 04:00:00,CUST-3014,47,Female,Beauty,51.22,1,51.22,25,UPI/NetBanking,3.8,1
TXN-10859,2025-02-06 05:00:00,CUST-3664,36,Male,Electronics,66.41,2,132.82,0,UPI/NetBanking,4.3,0
TXN-10860,2025-02-06 06:00:00,CUST-8050,18,Male,Electronics,194.32,5,971.6,10,PayPal,4.7,1
TXN-10861,2025-02-06 07:00:00,CUST-4223,23,Male,Electronics,244.68,2,489.36,15,UPI/NetBanking,4.5,1
TXN-10862,2025-02-06 08:00:00,CUST-2607,37,Female,Electronics,63.65,3,190.95,15,Credit Card,4.2,0
TXN-10863,2025-02-06 09:00:00,CUST-5997,54,Female,Fashion,32.22,4,128.88,0,UPI/NetBanking,4.9,1
TXN-10864,2025-02-06 10:00:00,CUST-6858,45,Male,Sports,67.58,5,337.9,0,PayPal,5.0,1
TXN-10865,2025-02-06 11:00:00,CUST-9391,57,Female,Home & Kitchen,44.51,4,178.04,0,PayPal,5.0,1
TXN-10866,2025-02-06 12:00:00,CUST-9487,21,Male,Electronics,378.9,1,378.9,5,Credit Card,3.6,0
TXN-10867,2025-02-06 13:00:00,CUST-9369,21,Female,Fashion,85.18,4,340.72,0,Debit Card,4.3,0
TXN-10868,2025-02-06 14:00:00,CUST-6093,18,Female,Home & Kitchen,34.04,1,34.04,0,UPI/NetBanking,4.6,1
TXN-10869,2025-02-06 15:00:00,CUST-9287,21,Female,Electronics,71.19,2,142.38,15,Debit Card,4.5,1
TXN-10870,2025-02-06 16:00:00,CUST-8194,57,Male,Electronics,16.86,2,33.72,15,PayPal,4.2,1
TXN-10871,2025-02-06 17:00:00,CUST-5751,24,Female,Fashion,108.65,4,434.6,5,PayPal,3.3,1
TXN-10872,2025-02-06 18:00:00,CUST-3427,47,Male,Fashion,88.85,1,88.85,10,Debit Card,5.0,1
TXN-10873,2025-02-06 19:00:00,CUST-8666,47,Male,Sports,52.64,5,263.2,0,COD,4.6,1
TXN-10874,2025-02-06 20:00:00,CUST-3858,40,Female,Home & Kitchen,67.29,2,134.58,0,PayPal,3.0,1
TXN-10875,2025-02-06 21:00:00,CUST-7168,56,Female,Home & Kitchen,237.95,5,1189.75,0,PayPal,5.0,1
TXN-10876,2025-02-06 22:00:00,CUST-7615,19,Female,Electronics,23.63,1,23.63,5,PayPal,4.3,1
TXN-10877,2025-02-06 23:00:00,CUST-4876,29,Female,Fashion,323.03,1,323.03,0,Credit Card,5.0,1
TXN-10878,2025-02-07 00:00:00,CUST-8234,56,Female,Electronics,31.26,1,31.26,10,UPI/NetBanking,3.8,0
TXN-10879,2025-02-07 01:00:00,CUST-8168,32,Male,Electronics,157.9,2,315.8,0,Credit Card,4.0,0
TXN-10880,2025-02-07 02:00:00,CUST-1544,18,Male,Fashion,82.23,1,82.23,5,PayPal,4.1,0
TXN-10881,2025-02-07 03:00:00,CUST-4399,48,Female,Fashion,210.51,2,421.02,15,UPI/NetBanking,3.4,1
TXN-10882,2025-02-07 04:00:00,CUST-2280,51,Male,Electronics,37.28,5,186.4,10,Credit Card,3.9,0
TXN-10883,2025-02-07 05:00:00,CUST-6863,28,Non-Binary,Electronics,87.8,5,439.0,20,UPI/NetBanking,5.0,0
TXN-10884,2025-02-07 06:00:00,CUST-2816,34,Female,Electronics,61.51,2,123.02,5,PayPal,3.1,1
TXN-10885,2025-02-07 07:00:00,CUST-2021,22,Female,Home & Kitchen,95.04,1,95.04,5,Credit Card,3.9,1
